,category,word,segmentation,prediction,distance,overlaps,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn
48021,_110,crossreacting,cross @@re @@act @@ing,cross @@rea @@cting,3,1,1,2,3,1,1,2
48022,_110,crossvalidates,cross @@valid @@ate @@s,cross @@val @@ida @@tes,4,1,1,3,3,1,2,2
48023,_110,crowdfunders,crowdfund @@er @@s,crowd @@fu @@nder @@s,3,1,1,3,2,1,2,1
48024,_110,cruddier,crud @@y @@er,cr @@ud @@dier,3,0,0,3,3,1,1,1
48025,_110,cruftier,cruft @@y @@er,cr @@uf @@tier,4,0,0,3,3,0,2,2
48026,_110,crunchiest,crunch @@y @@est,crunch @@iest,2,1,1,1,2,1,0,1
48027,_110,crunchingly,crunch @@ing @@ly,crunch @@ingly,1,1,1,1,2,1,0,1
48028,_110,cruorins,cruor @@in @@s,cr @@uo @@rin @@s,3,1,1,3,2,1,2,1
48029,_110,crustiest,crust @@y @@est,crust @@iest,2,1,1,1,2,1,0,1
48030,_110,cryocauterizations,cryo @@cauterize @@ation @@s,cry @@oca @@uter @@izations,7,0,0,4,4,0,3,3
48031,_110,cryodamaging,cryo @@damage @@ing,cry @@oda @@ma @@ging,6,0,0,4,3,0,3,2
48032,_110,cryodesiccators,cryo @@desiccate @@or @@s,cry @@odes @@ic @@cat @@ors,6,0,0,5,4,0,4,3
48033,_110,cryofocused,cryo @@focus @@ed,cry @@of @@oc @@used,5,0,0,4,3,0,3,2
48034,_110,cryoimmunolabeling,cryo @@immunolabel @@ing,cry @@oi @@mm @@uno @@lab @@elin @@g,8,0,0,7,3,0,6,2
48035,_110,cryokinetics,cryo @@kinetic @@s,cry @@oki @@net @@ics,5,0,0,4,3,0,3,2
48036,_110,cryomacroscopes,cryo @@macro @@scope @@s,cry @@oma @@cr @@os @@cope @@s,6,1,1,5,3,1,4,2
48037,_110,cryometers,cryo @@meter @@s,cry @@ometer @@s,2,1,1,2,2,1,1,1
48038,_110,cryomilling,cryo @@mill @@ing,cry @@omi @@lling,4,0,0,3,3,0,2,2
48039,_110,cryoprisons,cryo @@prison @@s,cry @@op @@ris @@ons,5,0,0,4,3,0,3,2
48040,_110,cryoprocedures,cryo @@procedure @@s,cry @@op @@ro @@ced @@ures,6,0,0,5,3,0,4,2
48041,_110,cryoprotects,cryo @@protect @@s,cry @@op @@rot @@ect @@s,4,1,1,4,2,1,3,1
48042,_110,cryoproteins,cryo @@protein @@s,cry @@op @@rot @@ein @@s,4,1,1,4,2,1,3,1
48043,_110,cryoscopes,cryo @@scope @@s,cry @@os @@cope @@s,3,1,1,3,2,1,2,1
48044,_110,cryosols,cryo @@sol @@s,cry @@oso @@ls,4,0,0,3,3,0,2,2
48045,_110,cryosondes,cryo @@sonde @@s,cry @@oso @@nde @@s,3,1,1,3,2,1,2,1
48046,_110,cryotechnologies,cryo @@techno @@logy @@s,cry @@ote @@ch @@no @@logies,6,0,0,5,4,1,3,2
48047,_110,cryptarchies,crypto @@archy @@s,crypt @@ar @@chi @@es,4,0,0,4,3,0,3,2
48048,_110,cryptocustodians,crypto @@custody @@ian @@s,crypt @@oc @@ust @@od @@ians,6,0,0,5,4,0,4,3
48049,_110,cryptogamists,cryptogam @@ist @@s,crypt @@oga @@mist @@s,3,1,1,3,2,1,2,1
48050,_110,cryptomaterials,crypto @@material @@s,crypt @@oma @@ter @@ials,5,0,0,4,3,0,3,2
48051,_110,cryptomedusoids,crypto @@medusa @@oid @@s,crypt @@ome @@dus @@oids,5,0,0,4,4,0,3,3
48052,_110,cryptoprocessors,crypto @@process @@or @@s,crypt @@op @@ro @@ces @@sor @@s,6,1,1,5,3,1,4,2
48053,_110,cryptoquizzes,crypto @@quiz @@s,crypt @@o @@qui @@zz @@es,4,0,0,5,3,1,3,1
48054,_110,crystallisabilities,crystal @@ise @@ability @@s,crystal @@lis @@abi @@lit @@ies,6,1,1,4,3,2,2,1
48055,_110,crystallisers,crystal @@ise @@er @@s,crystal @@lis @@ers,3,1,1,2,3,2,0,1
48056,_110,crystallizes,crystal @@ize @@s,crystal @@li @@zes,3,1,1,2,2,1,1,1
48057,_110,crystallograms,crystallo @@gram @@s,crystal @@logram @@s,2,1,1,2,2,1,1,1
48058,_110,crystallophones,crystallo @@phone @@s,crystal @@lo @@phones,2,0,0,3,3,1,1,1
48059,_110,cuckoldized,cuckold @@ize @@ed,cu @@cko @@ld @@ized,4,0,0,4,3,1,2,1
48060,_110,culturalists,culture @@al @@ist @@s,cultural @@ists,3,0,0,2,4,0,1,3
48061,_110,culturists,culture @@ist @@s,cult @@uri @@sts,4,0,0,3,3,1,1,1
48062,_110,cunnilingated,cunnilingus @@ate @@ed,cu @@nni @@ling @@ated,6,0,0,4,3,0,3,2
48063,_110,cunnilinguists,cunnilingus @@ist @@s,cu @@nni @@ling @@uis @@ts,7,0,0,5,3,0,4,2
48064,_110,cunnilinguized,cunnilingus @@ize @@ed,cu @@nni @@ling @@ui @@zed,7,0,0,5,3,1,3,1
48065,_110,cuntiest,cunt @@y @@est,cu @@nti @@est,3,1,1,2,2,1,1,1
48066,_110,cupboardfuls,cupboard @@ful @@s,cupboard @@ful @@s,0,3,3,0,0,2,0,0
48067,_110,curated,curie @@ium @@ate @@ed,curated,9,0,0,1,4,0,1,3
48068,_110,curatives,cure @@ative @@s,cu @@rative @@s,3,1,0,3,3,0,2,2
48069,_110,curatorships,curie @@ium @@ate @@or @@ship @@s,curator @@ship @@s,9,2,0,3,6,1,1,4
48070,_110,curdlers,curd @@le @@er @@s,cu @@rd @@lers,4,0,0,3,4,1,1,2
48071,_110,curebies,cure @@bie @@s,cure @@bies,1,1,1,1,2,1,0,1
48072,_110,curlyheads,curl @@y @@head @@s,curly @@heads,2,0,0,2,4,1,0,2
48073,_110,curtailers,curtail @@er @@s,curt @@ail @@ers,2,0,0,3,3,1,1,1
48074,_110,curvier,curve @@y @@er,cu @@r @@vier,5,0,0,3,3,0,2,2
48075,_110,custodianships,custody @@ian @@ship @@s,cu @@sto @@dian @@ship @@s,4,2,0,5,4,0,4,3
48076,_110,customized,custom @@ize @@ed,customized,3,0,0,1,3,0,1,2
48077,_110,customizing,custom @@ize @@ing,custom @@izing,2,1,1,1,2,1,0,1
48078,_110,cutesifies,cutesy @@fy @@s,cute @@si @@fies,4,0,0,3,3,1,1,1
48079,_110,cutesters,cute @@ster @@s,cute @@sters,1,1,1,1,2,1,0,1
48080,_110,cutinized,cutis @@in @@ize @@ed,cut @@ini @@zed,6,0,0,3,4,0,2,3
48081,_110,cutties,cut @@y @@s,cut @@ties,3,1,1,1,2,1,0,1
48082,_110,cyanated,cyan @@ic @@ate @@ed,cy @@ana @@ted,7,0,0,3,4,0,2,3
48083,_110,cyanating,cyan @@ic @@ate @@ing,cy @@ana @@ting,7,0,0,3,4,0,2,3
48084,_110,cyanides,cyan @@ide @@s,cy @@ani @@des,4,0,0,3,3,0,2,2
48085,_110,cyanonickelates,cyano @@nickel @@ate @@s,cy @@ano @@nick @@ela @@tes,5,0,0,5,4,1,3,2
48086,_110,cyanosponges,cyano @@sponge @@s,cy @@ano @@sp @@ong @@es,4,0,0,5,3,1,3,1
48087,_110,cyberbabes,cyber @@babe @@s,cyber @@ba @@bes,2,1,1,2,2,1,1,1
48088,_110,cyberchats,cyber @@chat @@s,cyber @@cha @@ts,2,1,1,2,2,1,1,1
48089,_110,cybercities,cyber @@city @@s,cyber @@cit @@ies,3,1,1,2,2,1,1,1
48090,_110,cybercontroversies,cyber @@controversy @@s,cyber @@con @@tro @@vers @@ies,5,1,1,4,2,1,3,1
48091,_110,cyberconversations,cyber @@converse @@ation @@s,cyber @@con @@vers @@ations,3,1,1,3,3,1,2,2
48092,_110,cybercrews,cyber @@crew @@s,cyber @@cre @@ws,2,1,1,2,2,1,1,1
48093,_110,cybercrooks,cyber @@crook @@s,cyber @@cr @@ook @@s,1,2,2,2,1,2,1,0
48094,_110,cyberethnographies,cyber @@ethno @@graphy @@s,cyber @@eth @@no @@graph @@ies,4,1,1,4,3,2,2,1
48095,_110,cyberfreaks,cyber @@freak @@s,cyber @@fr @@eak @@s,1,2,2,2,1,2,1,0
48096,_110,cybergroups,cyber @@group @@s,cyber @@group @@s,0,3,3,0,0,2,0,0
48097,_110,cyberintruders,cyber @@intrude @@er @@s,cyber @@int @@rud @@ers,3,1,1,3,3,1,2,2
48098,_110,cyberlibraries,cyber @@library @@s,cyber @@lib @@rar @@ies,4,1,1,3,2,1,2,1
48099,_110,cybermalls,cyber @@mall @@s,cyber @@mal @@ls,2,1,1,2,2,1,1,1
48100,_110,cybermosques,cyber @@mosque @@s,cyber @@mos @@ques,2,1,1,2,2,1,1,1
48101,_110,cybernarratives,cyber @@narrate @@ive @@s,cyber @@nar @@rative @@s,3,2,1,3,3,1,2,2
48102,_110,cyberparks,cyber @@park @@s,cyber @@park @@s,0,3,3,0,0,2,0,0
48103,_110,cyberpioneers,cyber @@pioneer @@s,cyber @@pio @@neer @@s,1,2,2,2,1,2,1,0
48104,_110,cyberpunters,cyber @@punt @@er @@s,cyber @@pu @@nte @@rs,4,1,1,3,3,1,2,2
48105,_110,cyberscapes,cyber @@scape @@s,cyber @@sca @@pes,2,1,1,2,2,1,1,1
48106,_110,cyberslacking,cyber @@slack @@ing,cyber @@sl @@ack @@ing,1,2,2,2,1,2,1,0
48107,_110,cybersociologists,cyber @@sociology @@ist @@s,cyber @@so @@cio @@logists,5,1,1,3,3,1,2,2
48108,_110,cyberstalked,cyber @@stalk @@ed,cyber @@sta @@lke @@d,3,1,1,3,2,1,2,1
48109,_110,cyberwhores,cyber @@whore @@s,cyber @@w @@hore @@s,1,2,2,2,1,2,1,0
48110,_110,cyberwizards,cyber @@wise @@ard @@s,cyber @@wi @@zard @@s,3,2,1,3,3,1,2,2
48111,_110,cyclamates,cyclamic @@ate @@s,cy @@cl @@ama @@tes,6,0,0,4,3,0,3,2
48112,_110,cycloadding,cyclo @@add @@ing,cy @@cl @@oa @@dding,5,0,0,4,3,0,3,2
48113,_110,cycloalkynes,cyclo @@alkyne @@s,cy @@cl @@oa @@lk @@yne @@s,5,1,1,5,2,1,4,1
48114,_110,cycloallyls,cyclo @@allyl @@s,cy @@cl @@oa @@lly @@ls,6,0,0,5,3,0,4,2
48115,_110,cyclocholestanes,cyclo @@cholestane @@s,cy @@cl @@och @@oles @@tan @@es,7,0,0,6,3,0,5,2
48116,_110,cyclodeaminations,cyclo @@de @@ammonia @@ine @@ation @@s,cy @@cl @@ode @@amina @@tions,12,0,0,5,6,1,3,4
48117,_110,cyclodimerizes,cyclo @@di @@mer @@ize @@s,cy @@cl @@od @@ime @@rize @@s,7,1,1,5,4,1,4,3
48118,_110,cyclodimers,cyclo @@di @@mer @@s,cy @@cl @@od @@ime @@rs,7,0,0,5,4,0,4,3
48119,_110,cyclolipopeptides,cyclo @@lipo @@peptide @@s,cy @@cl @@oli @@pop @@ept @@ides,8,0,0,6,4,0,5,3
48120,_110,cyclopentanoids,cyclo @@pentane @@oid @@s,cy @@cl @@open @@tan @@oids,6,0,0,5,4,0,4,3
48121,_110,cyclopentyls,cyclo @@pentane @@yl @@s,cy @@cl @@open @@ty @@ls,9,0,0,5,4,0,4,3
48122,_110,cyclophanes,cyclo @@phane @@s,cy @@cl @@op @@hane @@s,4,1,1,4,2,1,3,1
48123,_110,cyclophosphates,cyclo @@phosphate @@s,cy @@cl @@op @@hos @@phate @@s,5,1,1,5,2,1,4,1
48124,_110,cyclopolymerizations,cyclo @@poly @@mer @@ize @@ation @@s,cy @@cl @@op @@ol @@yme @@rization @@s,10,1,0,7,6,0,6,5
48125,_110,cycloreversions,cyclo @@revert @@sion @@s,cy @@cl @@ore @@version @@s,6,1,0,5,4,0,4,3
48126,_110,cyclorotations,cyclo @@rotate @@ion @@s,cy @@cl @@oro @@tation @@s,6,1,0,5,4,0,4,3
48127,_110,cyclotomies,cyclo @@tomy @@s,cy @@cl @@oto @@mies,6,0,0,4,3,0,3,2
48128,_110,cyclotorsions,cyclo @@torsion @@s,cy @@cl @@oto @@rs @@ions,6,0,0,5,3,0,4,2
48129,_110,cyclotroneers,cyclo @@tron @@eer @@s,cy @@cl @@ot @@rone @@ers,7,0,0,5,4,0,4,3
48130,_110,cyclotrons,cyclo @@tron @@s,cy @@cl @@ot @@rons,5,0,0,4,3,0,3,2
48131,_110,cystectomies,cyst @@ectomy @@s,cy @@ste @@ct @@omi @@es,6,0,0,5,3,1,3,1
48132,_110,cystoblasts,cysto @@blast @@s,cy @@sto @@bla @@sts,3,0,0,4,3,1,2,1
48133,_110,cystocytes,cysto @@cyte @@s,cy @@sto @@cytes,2,0,0,3,3,1,1,1
48134,_110,cystofibromas,cysto @@fiber @@oma @@s,cy @@sto @@fi @@bro @@mas,6,0,0,5,4,2,2,1
48135,_110,cystoids,cyst @@oid @@s,cy @@sto @@ids,4,0,0,3,3,0,2,2
48136,_110,cystomas,cysto @@oma @@s,cy @@sto @@mas,3,0,0,3,3,1,1,1
48137,_110,cystoprostatovesiculectomies,cysto @@prostatovesiculectomy @@s,cy @@sto @@pro @@sta @@tov @@es @@ic @@ule @@ct @@omi @@es,10,0,0,11,3,2,8,0
48138,_110,cystoscopies,cysto @@scopy @@s,cy @@sto @@sco @@pies,4,0,0,4,3,1,2,1
48139,_110,cytoblasts,cyto @@blast @@s,cy @@to @@bla @@sts,3,0,0,4,3,1,2,1
48140,_110,cytodifferentiating,cyto @@differ @@ence @@ial @@ate @@ing,cy @@to @@di @@ffer @@ent @@iating,9,0,0,6,6,2,3,3
48141,_110,cytogenes,cyto @@gene @@s,cy @@to @@gen @@es,3,0,0,4,3,1,2,1
48142,_110,cytokinases,cytokine @@ase @@s,cy @@tok @@inas @@es,6,0,0,4,3,0,3,2
48143,_110,cytomas,cyto @@oma @@s,cy @@tom @@as,5,0,0,3,3,0,2,2
48144,_110,cytomatrices,cyto @@matrix @@s,cy @@tom @@at @@rice @@s,6,1,0,5,3,0,4,2
48145,_110,cytophotometers,cyto @@photo @@meter @@s,cy @@top @@hot @@ometer @@s,5,1,1,4,3,1,3,2
48146,_110,cytostructures,cyto @@structure @@s,cy @@tos @@truct @@ures,5,0,0,4,3,0,3,2
48147,_110,cytotechnicians,cyto @@technic @@ian @@s,cy @@to @@tech @@nic @@ians,3,0,0,5,4,2,2,1
48148,_110,cytotechnologies,cyto @@techno @@logy @@s,cy @@to @@tech @@no @@logies,4,0,0,5,4,2,2,1
48149,_110,cytotechnologists,cyto @@techno @@logy @@ist @@s,cy @@to @@tech @@no @@logists,5,0,0,5,5,2,2,2
48150,_110,dacryoadenectomies,dacryo @@adeno @@ectomy @@s,da @@cr @@yo @@ade @@ne @@ct @@omi @@es,8,0,0,8,4,2,5,1
48151,_110,dacryoceles,dacryo @@cele @@s,da @@cr @@yo @@cel @@es,4,0,0,5,3,1,3,1
48152,_110,dacryocystectomies,dacryo @@cyst @@ectomy @@s,da @@cr @@yo @@cy @@ste @@ct @@omi @@es,8,0,0,8,4,2,5,1
48153,_110,dactylograms,dactylo @@gram @@s,da @@ct @@yl @@og @@ram @@s,5,1,1,5,2,1,4,1
48154,_110,dactylozooids,dactylo @@zoo @@oid @@s,da @@ct @@yl @@oz @@oo @@ids,7,0,0,6,4,1,4,2
48155,_110,daggles,dag @@le @@s,da @@ggles,3,0,0,2,3,0,1,2
48156,_110,dailies,day @@ly @@s,dail @@ies,5,0,0,2,3,0,1,2
48157,_110,daintifying,dainty @@ify @@ing,dai @@nti @@fying,4,0,0,3,3,1,1,1
48158,_110,dalesides,dale @@side @@s,dale @@side @@s,0,3,3,0,0,2,0,0
48159,_110,daltonides,dalton @@ide @@s,dalton @@ides,1,1,1,1,2,1,0,1
48160,_110,damageabilities,damage @@ability @@s,damage @@abi @@lit @@ies,4,1,1,3,2,1,2,1
48161,_110,damascones,damask @@one @@s,dam @@asco @@nes,5,0,0,3,3,0,2,2
48162,_110,dangedest,dang @@ed @@est,dan @@ged @@est,2,1,1,2,2,1,1,1
48163,_110,danglingly,dangle @@ing @@ly,dangling @@ly,2,1,0,2,3,0,1,2
48164,_110,dansylating,dansyl @@ate @@ing,dans @@yla @@ting,5,0,0,3,3,0,2,2
48165,_110,daringnesses,dare @@ing @@ness @@s,daring @@ness @@es,3,1,0,3,4,0,2,3
48166,_110,darknesses,dark @@ness @@s,darkness @@es,2,0,0,2,3,1,0,1
48167,_110,dashier,dash @@y @@er,dash @@ier,2,1,1,1,2,1,0,1
48168,_110,dastardliest,dastard @@ly @@est,das @@tar @@dl @@iest,5,0,0,4,3,0,3,2
48169,_110,dastardlings,dastard @@ling @@s,das @@tar @@dling @@s,3,1,1,3,2,1,2,1
48170,_110,daunomycins,daunia @@o @@mycin @@s,da @@uno @@my @@cin @@s,5,1,0,5,4,1,3,2
48171,_110,deaccents,de @@accent @@s,dea @@cc @@ents,4,0,0,3,3,0,2,2
48172,_110,deaccrediting,de @@ac @@credit @@ing,dea @@cc @@red @@iting,5,0,0,4,4,0,3,3
48173,_110,deaccredits,de @@ac @@credit @@s,dea @@cc @@red @@its,5,0,0,4,4,0,3,3
48174,_110,deacetylating,de @@acetyl @@ate @@ing,dea @@ce @@ty @@lating,7,0,0,4,4,0,3,3
48175,_110,deadeningly,deaden @@ing @@ly,dead @@ening @@ly,2,1,1,2,2,1,1,1
48176,_110,deadsorbed,de @@adsorb @@ed,dead @@sor @@bed,4,0,0,3,3,0,2,2
48177,_110,deaerators,de @@aerate @@or @@s,dea @@era @@tors,6,0,0,3,4,0,2,3
48178,_110,deafening,deaf @@en @@ing,deafening,2,0,0,1,3,0,1,2
48179,_110,deafferentations,de @@afferent @@ation @@s,deaf @@fer @@entation @@s,4,1,1,3,3,1,2,2
48180,_110,dealcoholizes,de @@alcohol @@ize @@s,deal @@co @@hol @@izes,4,0,0,4,4,1,2,2
48181,_110,dealerships,deal @@er @@ship @@s,dealers @@hips,4,0,0,2,4,0,1,3
48182,_110,dealkylating,de @@alkyl @@ate @@ing,deal @@ky @@lating,6,0,0,3,4,0,2,3
48183,_110,deallocating,de @@allocate @@ing,deal @@lo @@cating,5,0,0,3,3,0,2,2
48184,_110,deamidations,de @@ammonia @@ide @@ation @@s,dea @@mi @@dation @@s,8,1,0,4,5,0,3,4
48185,_110,dearms,de @@arm @@s,dear @@ms,3,0,0,2,3,0,1,2
48186,_110,dearterializations,de @@artery @@al @@ization @@s,dear @@ter @@ial @@izations,5,0,0,4,5,1,2,3
48187,_110,deasphalted,de @@asphalt @@ed,dea @@sp @@hal @@ted,5,0,0,4,3,0,3,2
48188,_110,deasphalts,de @@asphalt @@s,dea @@sp @@hal @@ts,5,0,0,4,3,0,3,2
48189,_110,deaspirated,de @@aspire @@ate @@ed,dea @@sp @@ira @@ted,7,0,0,4,4,1,2,2
48190,_110,deasserts,de @@assert @@s,dea @@sser @@ts,4,0,0,3,3,0,2,2
48191,_110,deathens,death @@en @@s,death @@ens,1,1,1,1,2,1,0,1
48192,_110,deattenuating,de @@attenuate @@ing,dea @@tten @@uating,5,0,0,3,3,0,2,2
48193,_110,deauthorizations,de @@authorize @@ation @@s,dea @@uth @@ori @@zation @@s,6,1,0,5,4,0,4,3
48194,_110,deaverages,de @@average @@s,dea @@vera @@ges,4,0,0,3,3,0,2,2
48195,_110,deballs,de @@ball @@s,de @@balls,1,1,1,1,2,1,0,1
48196,_110,debarking,de @@bark @@ing,de @@bar @@king,2,1,1,2,2,1,1,1
48197,_110,debatements,debate @@ment @@s,debate @@ments,1,1,1,1,2,1,0,1
48198,_110,debituminizes,de @@bitumen @@ize @@s,de @@bit @@umi @@ni @@zes,6,1,1,4,3,1,3,2
48199,_110,deblends,de @@blend @@s,de @@ble @@nds,2,1,1,2,2,1,1,1
48200,_110,deblousing,de @@blouse @@ing,de @@bl @@ous @@ing,2,2,1,3,2,1,2,1
48201,_110,deboning,de @@bone @@ing,de @@bon @@ing,1,2,1,2,2,1,1,1
48202,_110,deboronations,de @@boron @@ation @@s,de @@boro @@nation @@s,2,2,2,2,2,2,1,1
48203,_110,debounced,de @@bounce @@ed,de @@bo @@unced,3,1,1,2,2,1,1,1
48204,_110,debounces,de @@bounce @@s,de @@bo @@unce @@s,1,2,2,2,1,2,1,0
48205,_110,debranchers,de @@branch @@er @@s,debra @@nche @@rs,5,0,0,3,4,0,2,3
48206,_110,debrands,de @@brand @@s,debra @@nds,3,0,0,2,3,0,1,2
48207,_110,debricked,de @@brick @@ed,de @@brick @@ed,0,3,3,0,0,2,0,0
48208,_110,debriders,debride @@er @@s,de @@bri @@ders,5,0,0,3,3,0,2,2
48209,_110,debudded,de @@bud @@ed,de @@bu @@dded,2,1,1,2,2,1,1,1
48210,_110,debuffs,de @@buff @@s,de @@bu @@ffs,2,1,1,2,2,1,1,1
48211,_110,debuggings,de @@bug @@ing @@s,de @@bu @@gging @@s,2,2,1,3,3,1,2,2
48212,_110,debulked,de @@bulk @@ed,de @@bu @@lke @@d,3,1,1,3,2,1,2,1
48213,_110,debulks,de @@bulk @@s,de @@bu @@lk @@s,1,2,2,2,1,2,1,0
48214,_110,decades,deca @@ade @@s,decades,3,0,0,1,3,0,1,2
48215,_110,decalcifications,de @@calcify @@ation @@s,dec @@al @@ci @@fication @@s,6,1,0,5,4,0,4,3
48216,_110,decalibrated,de @@calibre @@ate @@ed,dec @@ali @@brate @@d,6,0,0,4,4,0,3,3
48217,_110,decalibrates,de @@calibre @@ate @@s,dec @@ali @@brates,6,0,0,3,4,0,2,3
48218,_110,decampees,de @@camp @@ee @@s,dec @@amp @@ees,3,0,0,3,4,1,1,2
48219,_110,decamping,de @@camp @@ing,dec @@amp @@ing,2,1,1,2,2,1,1,1
48220,_110,decanalized,de @@canal @@ize @@ed,dec @@anal @@ized,4,0,0,3,4,1,1,2
48221,_110,decanalizes,de @@canal @@ize @@s,dec @@anal @@izes,3,0,0,3,4,1,1,2
48222,_110,decanucleotides,deca @@nucleo @@ide @@s,dec @@anu @@cle @@otide @@s,5,1,0,5,4,0,4,3
48223,_110,decapitalizing,de @@capital @@ize @@ing,dec @@ap @@ital @@izing,5,0,0,4,4,1,2,2
48224,_110,decapsidating,de @@capsid @@ate @@ing,dec @@ap @@si @@dating,7,0,0,4,4,0,3,3
48225,_110,decarbonating,de @@carbon @@ate @@ing,dec @@ar @@bon @@ating,5,0,0,4,4,1,2,2
48226,_110,decarbonatizations,de @@carbon @@ate @@ization @@s,dec @@ar @@bon @@ati @@zation @@s,5,1,0,6,5,2,3,2
48227,_110,decarboxylated,de @@carboxyl @@ic @@ate @@ed,dec @@ar @@box @@yla @@ted,10,0,0,5,5,0,4,4
48228,_110,decardinalized,de @@cardinal @@ize @@ed,dec @@ard @@inal @@ized,5,0,0,4,4,1,2,2
48229,_110,decarred,de @@car @@ed,dec @@ar @@red,3,0,0,3,3,1,1,1
48230,_110,decasaccharides,deca @@saccharo @@ide @@s,dec @@asa @@cc @@hari @@des,7,0,0,5,4,1,3,2
48231,_110,decatenates,de @@catenate @@s,dec @@ate @@nate @@s,3,1,1,3,2,1,2,1
48232,_110,decaudated,de @@caudate @@ed,dec @@aud @@ated,5,0,0,3,3,0,2,2
48233,_110,decentering,de @@center @@ing,decent @@ering,3,0,0,2,3,0,1,2
48234,_110,decentralisers,decentralise @@er @@s,decent @@ral @@iser @@s,4,1,0,4,3,0,3,2
48235,_110,decentralising,de @@centre @@al @@ise @@ing,decent @@ral @@ising,6,0,0,3,5,0,2,4
48236,_110,decentralizes,de @@centre @@al @@ize @@s,decent @@ral @@izes,5,0,0,3,5,0,2,4
48237,_110,deceptions,deceive @@ion @@s,deception @@s,4,1,0,2,3,0,1,2
48238,_110,decharming,de @@charm @@ing,dec @@har @@ming,4,0,0,3,3,0,2,2
48239,_110,dechristianizing,de @@christ @@ian @@ize @@ing,dec @@hri @@sti @@ani @@zing,9,0,0,5,5,0,4,4
48240,_110,dechunked,de @@chunk @@ed,dec @@hun @@ked,4,0,0,3,3,0,2,2
48241,_110,dechunking,de @@chunk @@ing,dec @@hun @@king,4,0,0,3,3,0,2,2
48242,_110,deciliter,deci @@lite @@er,dec @@ili @@ter,5,0,0,3,3,0,2,2
48243,_110,decimeters,deci @@meter @@s,dec @@imeters,3,0,0,2,3,0,1,2
48244,_110,decipherers,de @@cipher @@er @@s,dec @@ip @@her @@ers,4,0,0,4,4,1,2,2
48245,_110,decisionists,decide @@ion @@ist @@s,decision @@ists,4,0,0,2,4,0,1,3
48246,_110,deckers,deck @@er @@s,decker @@s,1,1,1,1,2,1,0,1
48247,_110,declassifies,de @@class @@ify @@s,dec @@lass @@ifies,4,0,0,3,4,1,1,2
48248,_110,declassifying,de @@class @@ify @@ing,dec @@lass @@ifying,3,0,0,3,4,1,1,2
48249,_110,declericalizing,de @@cleric @@al @@ize @@ing,dec @@ler @@ical @@izing,6,0,0,4,5,1,2,3
48250,_110,decloaking,de @@cloak @@ing,dec @@lo @@aking,4,0,0,3,3,0,2,2
48251,_110,declutched,de @@clutch @@ed,dec @@lu @@tched,4,0,0,3,3,0,2,2
48252,_110,decocainizing,de @@coca @@ine @@ize @@ing,deco @@ca @@ini @@zing,6,0,0,4,5,2,1,2
48253,_110,decocked,de @@cock @@ed,deco @@cked,3,0,0,2,3,0,1,2
48254,_110,decolorating,de @@color @@ate @@ing,deco @@lor @@ating,4,0,0,3,4,1,1,2
48255,_110,decolourised,de @@colour @@ise @@ed,deco @@lou @@rise @@d,5,0,0,4,4,1,2,2
48256,_110,decolourises,de @@colour @@ise @@s,deco @@lou @@rise @@s,4,1,1,3,3,1,2,2
48257,_110,decombining,de @@combine @@ing,deco @@mb @@ining,5,0,0,3,3,0,2,2
48258,_110,decommunises,de @@commune @@ise @@s,deco @@mm @@uni @@ses,6,0,0,4,4,1,2,2
48259,_110,decompactions,de @@compact @@ion @@s,deco @@mp @@act @@ions,4,0,0,4,4,1,2,2
48260,_110,decomplemented,de @@complement @@ed,deco @@mple @@ment @@ed,3,1,1,3,2,1,2,1
48261,_110,decomposites,de @@composite @@s,deco @@mp @@osi @@tes,5,0,0,4,3,0,3,2
48262,_110,decompounds,de @@compound @@s,deco @@mp @@ound @@s,3,1,1,3,2,1,2,1
48263,_110,decompressing,de @@compress @@ing,deco @@mp @@ress @@ing,3,1,1,3,2,1,2,1
48264,_110,deconcentrates,de @@concentrate @@s,deco @@nce @@nt @@rates,5,0,0,4,3,0,3,2
48265,_110,deconcocted,de @@concoct @@ed,deco @@nco @@cted,4,0,0,3,3,0,2,2
48266,_110,deconfining,de @@confine @@ing,deco @@n @@fin @@ing,4,1,0,4,3,0,3,2
48267,_110,deconsecrated,de @@consecrate @@ed,deco @@nse @@crat @@ed,4,1,0,4,3,0,3,2
48268,_110,deconstitutionalizes,de @@constitute @@ion @@al @@ize @@s,deco @@nst @@it @@ution @@ali @@zes,9,0,0,6,6,1,4,4
48269,_110,decontracts,de @@contract @@s,deco @@nt @@rac @@ts,5,0,0,4,3,0,3,2
48270,_110,deconversions,de @@converse @@ion @@s,deco @@n @@version @@s,5,1,0,4,4,0,3,3
48271,_110,deconverting,de @@convert @@ing,deco @@n @@vert @@ing,3,1,1,3,2,1,2,1
48272,_110,deconverts,de @@convert @@s,deco @@n @@vert @@s,3,1,1,3,2,1,2,1
48273,_110,decorators,decorate @@or @@s,decor @@ators,4,0,0,2,3,0,1,2
48274,_110,decorrelations,de @@correlate @@ion @@s,decor @@rel @@ations,6,0,0,3,4,0,2,3
48275,_110,decorticated,de @@corticate @@ed,decor @@tica @@ted,5,0,0,3,3,0,2,2
48276,_110,decouplers,de @@couple @@er @@s,deco @@up @@lers,6,0,0,3,4,0,2,3
